DATE,STATION,SO2,NOX,NO2,CO,RSP,O3,FSP
9/5/2016,CENTRAL,10,164,62,58,17,14,12
10/5/2016,CENTRAL,12,260,78,70,23,14,15
11/5/2016,CENTRAL,8,183,95,82,33,38,20
12/5/2016,CENTRAL,6,112,77,68,45,79,28
13-05-2016,CENTRAL,7,109,72,57,40,56,25
14-05-2016,CENTRAL,5,62,45,43,33,59,21
15-05-2016,CENTRAL,6,105,58,46,29,34,17
16-05-2016,CENTRAL,10,201,117,77,38,29,19
17-05-2016,CENTRAL,5,98,66,61,28,66,14
18-05-2016,CENTRAL,7,100,75,56,37,89,18
19-05-2016,CENTRAL,6,103,72,60,38,63,21
20-05-2016,CENTRAL,5,139,74,75,31,32,20
21-05-2016,CENTRAL,9,179,94,82,26,22,18
22-05-2016,CENTRAL,15,210,98,83,24,18,15
23-05-2016,CENTRAL,15,259,112,103,37,7,25
24-05-2016,CENTRAL,17,224,126,90,57,27,45
25-05-2016,CENTRAL,6,138,74,65,27,32,18
26-05-2016,CENTRAL,5,96,55,58,22,36,13
27-05-2016,CENTRAL,6,148,61,59,14,19,4
28-05-2016,CENTRAL,10,211,69,74,19,15,8
29-05-2016,CENTRAL,6,85,39,51,17,21,6
30-05-2016,CENTRAL,7,124,47,56,16,17,7
31-05-2016,CENTRAL,9,122,46,55,16,15,7
1/6/2016,CENTRAL,9,146,51,55,18,12,8
2/6/2016,CENTRAL,10,128,52,52,21,21,10
3/6/2016,CENTRAL,7,144,59,62,23,18,11
4/6/2016,CENTRAL,8,173,69,68,24,16,13
5/6/2016,CENTRAL,11,187,83,68,17,10,11
6/6/2016,CENTRAL,11,261,91,77,19,3,14
7/6/2016,CENTRAL,9,211,91,74,22,7,17
8/6/2016,CENTRAL,11,224,87,67,16,11,12
9/6/2016,CENTRAL,7,93,54,51,10,23,7
10/6/2016,CENTRAL,7,175,73,67,13,14,10
11/6/2016,CENTRAL,10,211,72,76,14,9,10
12/6/2016,CENTRAL,5,108,54,65,15,26,10
13-06-2016,CENTRAL,7,170,70,73,28,17,17
14-06-2016,CENTRAL,7,157,63,68,26,21,15
15-06-2016,CENTRAL,7,117,49,58,24,26,11
16-06-2016,CENTRAL,9,240,82,84,26,9,13
17-06-2016,CENTRAL,15,236,75,72,19,7,10
18-06-2016,CENTRAL,8,141,48,64,15,10,6
19-06-2016,CENTRAL,8,120,46,53,11,8,4
20-06-2016,CENTRAL,9,133,46,58,12,10,4
21-06-2016,CENTRAL,13,157,54,60,11,9,4
22-06-2016,CENTRAL,18,178,62,58,12,13,6
23-06-2016,CENTRAL,23,197,67,62,11,9,6
24-06-2016,CENTRAL,19,260,67,65,13,6,8
25-06-2016,CENTRAL,12,169,51,58,12,9,6
26-06-2016,CENTRAL,N.A.,118,52,28,13,16,7
27-06-2016,CENTRAL,20,141,51,32,11,9,5
28-06-2016,CENTRAL,21,168,49,40,11,8,6
29-06-2016,CENTRAL,13,178,60,50,14,6,6
30-06-2016,CENTRAL,8,169,61,50,15,11,6
1/7/2016,CENTRAL,8,103,43,42,8,12,3
2/7/2016,CENTRAL,10,133,48,50,15,12,7
3/7/2016,CENTRAL,9,127,49,48,13,9,7
4/7/2016,CENTRAL,10,176,58,53,14,6,7
5/7/2016,CENTRAL,7,156,56,63,13,9,7
6/7/2016,CENTRAL,8,181,67,78,19,9,12
7/7/2016,CENTRAL,10,174,73,74,25,18,14
8/7/2016,CENTRAL,17,228,134,110,59,55,40
9/7/2016,CENTRAL,20,233,129,117,67,44,47
10/7/2016,CENTRAL,8,145,74,77,16,24,9
11/7/2016,CENTRAL,11,240,82,89,21,8,12
12/7/2016,CENTRAL,11,195,74,83,14,9,8
13-07-2016,CENTRAL,11,243,73,83,17,6,10
14-07-2016,CENTRAL,9,181,58,76,24,9,13
15-07-2016,CENTRAL,8,172,56,72,26,12,14
16-07-2016,CENTRAL,7,136,47,69,24,12,12
17-07-2016,CENTRAL,7,82,35,61,20,19,11
18-07-2016,CENTRAL,11,126,40,64,17,13,10
19-07-2016,CENTRAL,7,117,37,74,15,8,9
20-07-2016,CENTRAL,6,137,42,66,15,8,9
21-07-2016,CENTRAL,8,144,49,62,14,11,10
22-07-2016,CENTRAL,10,212,63,74,20,5,15
23-07-2016,CENTRAL,9,182,60,74,20,10,14
24-07-2016,CENTRAL,10,160,58,66,16,9,13
25-07-2016,CENTRAL,15,241,70,72,20,5,16
26-07-2016,CENTRAL,6,150,55,65,15,11,11
27-07-2016,CENTRAL,8,176,53,67,14,10,10
28-07-2016,CENTRAL,10,199,55,70,16,6,12
29-07-2016,CENTRAL,3,185,64,85,16,9,11
30-07-2016,CENTRAL,9,253,112,89,36,11,22
31-07-2016,CENTRAL,5,130,82,67,36,43,26
1/8/2016,CENTRAL,12,246,130,87,58,22,41
2/8/2016,CENTRAL,0,91,46,69,16,33,6
3/8/2016,CENTRAL,2,168,62,75,16,11,8
4/8/2016,CENTRAL,1,143,51,70,10,7,5
5/8/2016,CENTRAL,7,268,73,90,24,4,12
6/8/2016,CENTRAL,14,280,88,90,32,9,19
7/8/2016,CENTRAL,6,182,78,83,27,17,16
8/8/2016,CENTRAL,8,248,96,94,32,16,21
9/8/2016,CENTRAL,9,357,108,115,38,8,25
10/8/2016,CENTRAL,6,256,100,97,25,11,19
11/8/2016,CENTRAL,9,387,106,110,24,12,17
12/8/2016,CENTRAL,16,337,104,102,32,4,24
13-08-2016,CENTRAL,1,133,66,69,16,16,7
14-08-2016,CENTRAL,0,82,46,59,5,23,2
15-08-2016,CENTRAL,3,179,72,77,9,13,6
16-08-2016,CENTRAL,3,174,66,84,7,6,4
17-08-2016,CENTRAL,2,108,52,71,N.A.,20,N.A.
18-08-2016,CENTRAL,3,156,63,80,9,16,3
19-08-2016,CENTRAL,4,155,61,79,22,9,9
20-08-2016,CENTRAL,11,295,80,97,44,2,22
21-08-2016,CENTRAL,7,199,101,86,22,15,13
22-08-2016,CENTRAL,4,145,64,72,20,25,12
23-08-2016,CENTRAL,10,238,77,82,20,4,12
24-08-2016,CENTRAL,6,162,74,73,21,16,14
25-08-2016,CENTRAL,7,180,82,80,31,18,22
26-08-2016,CENTRAL,12,272,104,84,27,9,18
27-08-2016,CENTRAL,11,214,114,95,29,15,19
28-08-2016,CENTRAL,4,175,100,93,29,21,21
29-08-2016,CENTRAL,5,142,87,85,38,39,28
30-08-2016,CENTRAL,10,180,119,97,36,50,25
31-08-2016,CENTRAL,15,244,125,101,40,15,30
1/9/2016,CENTRAL,5,214,68,90,13,11,7
2/9/2016,CENTRAL,6,209,65,85,12,9,5
3/9/2016,CENTRAL,7,200,88,110,23,10,19
4/9/2016,CENTRAL,3,62,46,77,26,66,20
5/9/2016,CENTRAL,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
6/9/2016,CENTRAL,8,226,76,96,7,4,6
7/9/2016,CENTRAL,8,212,73,92,8,4,8
8/9/2016,CENTRAL,9,265,72,104,10,2,8
9/9/2016,CENTRAL,10,286,73,96,13,3,8
10/9/2016,CENTRAL,10,271,61,97,13,2,9
11/9/2016,CENTRAL,6,136,46,78,5,5,3
12/9/2016,CENTRAL,5,182,69,87,11,12,9
13-09-2016,CENTRAL,5,156,76,83,18,16,11
14-09-2016,CENTRAL,12,303,130,103,52,19,33
15-09-2016,CENTRAL,10,248,106,96,38,11,24
16-09-2016,CENTRAL,7,209,85,78,18,8,9
17-09-2016,CENTRAL,10,244,102,86,29,9,15
18-09-2016,CENTRAL,8,159,93,75,27,18,15
19-09-2016,CENTRAL,5,152,75,75,21,23,11
20-09-2016,CENTRAL,4,164,94,88,34,43,25
21-09-2016,CENTRAL,5,119,84,74,35,68,19
22-09-2016,CENTRAL,4,113,75,69,30,67,14
23-09-2016,CENTRAL,4,117,73,71,26,52,11
24-09-2016,CENTRAL,4,103,67,66,26,52,12
25-09-2016,CENTRAL,5,80,65,69,37,80,21
26-09-2016,CENTRAL,11,205,125,105,61,45,43
27-09-2016,CENTRAL,16,376,184,139,99,10,73
28-09-2016,CENTRAL,12,307,146,124,73,15,48
29-09-2016,CENTRAL,10,316,125,120,38,6,22
30-09-2016,CENTRAL,14,332,119,135,61,2,41
1/10/2016,CENTRAL,7,166,66,95,26,10,19
2/10/2016,CENTRAL,6,149,67,86,13,10,8
3/10/2016,CENTRAL,6,147,59,69,7,12,4
4/10/2016,CENTRAL,8,143,65,77,13,16,9
5/10/2016,CENTRAL,9,161,83,79,25,31,19
6/10/2016,CENTRAL,9,198,94,88,21,24,16
7/10/2016,CENTRAL,12,277,90,96,22,4,15
8/10/2016,CENTRAL,13,290,100,95,31,3,21
9/10/2016,CENTRAL,12,203,93,87,23,12,16
10/10/2016,CENTRAL,10,160,83,78,29,24,23
11/10/2016,CENTRAL,8,238,92,86,20,10,15
12/10/2016,CENTRAL,8,137,62,85,16,17,12
13-10-2016,CENTRAL,8,113,66,82,25,43,14
14-10-2016,CENTRAL,8,114,69,82,34,56,18
15-10-2016,CENTRAL,9,136,77,87,40,39,21
16-10-2016,CENTRAL,10,150,78,83,34,26,20
17-10-2016,CENTRAL,8,99,50,80,26,27,15
18-10-2016,CENTRAL,1,76,34,69,3,19,1
19-10-2016,CENTRAL,3,136,52,82,11,18,6
20-10-2016,CENTRAL,8,269,124,111,47,20,29
21-10-2016,CENTRAL,3,71,39,92,21,30,10
22-10-2016,CENTRAL,6,138,75,113,27,27,16
23-10-2016,CENTRAL,4,111,57,92,19,8,12
24-10-2016,CENTRAL,4,132,49,84,7,8,4
25-10-2016,CENTRAL,4,133,61,86,15,15,9
26-10-2016,CENTRAL,4,115,60,88,18,19,11
27-10-2016,CENTRAL,4,179,74,93,15,8,8
28-10-2016,CENTRAL,5,211,76,104,12,5,5
29-10-2016,CENTRAL,5,155,70,108,26,19,15
30-10-2016,CENTRAL,3,99,59,96,24,34,13
31-10-2016,CENTRAL,7,193,103,110,38,24,21
1/11/2016,CENTRAL,6,237,97,102,32,9,19
2/11/2016,CENTRAL,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
3/11/2016,CENTRAL,6,222,95,102,31,13,20
4/11/2016,CENTRAL,8,226,112,122,40,16,25
5/11/2016,CENTRAL,6,162,99,45,43,29,27
6/11/2016,CENTRAL,5,92,70,19,38,64,25
7/11/2016,CENTRAL,4,110,68,N.A.,35,49,22
8/11/2016,CENTRAL,7,217,99,78,42,19,24
9/11/2016,CENTRAL,5,155,67,96,26,14,14
10/11/2016,CENTRAL,6,250,74,98,12,4,5
11/11/2016,CENTRAL,8,199,77,93,27,12,16
12/11/2016,CENTRAL,6,102,71,81,38,53,23
13-11-2016,CENTRAL,5,72,56,74,32,63,19
14-11-2016,CENTRAL,12,314,120,114,44,12,27
15-11-2016,CENTRAL,12,242,108,117,58,34,40
16-11-2016,CENTRAL,4,118,74,101,39,53,23
17-11-2016,CENTRAL,5,123,80,100,45,57,29
18-11-2016,CENTRAL,7,119,75,108,50,52,33
19-11-2016,CENTRAL,6,98,66,100,34,47,21
20-11-2016,CENTRAL,6,69,49,93,21,55,10
21-11-2016,CENTRAL,5,102,53,90,14,27,3
22-11-2016,CENTRAL,5,108,50,107,N.A.,22,N.A.
23-11-2016,CENTRAL,6,160,59,113,N.A.,20,N.A.
24-11-2016,CENTRAL,5,166,61,90,13,12,5
25-11-2016,CENTRAL,3,129,59,66,18,22,10
26-11-2016,CENTRAL,6,207,61,88,18,8,10
27-11-2016,CENTRAL,5,202,75,87,17,7,10
28-11-2016,CENTRAL,6,179,84,90,23,22,13
29-11-2016,CENTRAL,8,222,93,92,49,25,25
30-11-2016,CENTRAL,10,293,124,104,59,12,33
1/12/2016,CENTRAL,9,233,112,119,64,14,42
2/12/2016,CENTRAL,6,177,98,120,64,28,45
3/12/2016,CENTRAL,7,147,91,125,71,36,49
4/12/2016,CENTRAL,18,273,123,135,82,20,56
5/12/2016,CENTRAL,24,399,144,151,86,6,64
6/12/2016,CENTRAL,12,292,117,128,56,16,38
7/12/2016,CENTRAL,16,293,143,151,91,20,62
8/12/2016,CENTRAL,11,219,129,117,80,33,58
9/12/2016,CENTRAL,N.A.,213,116,82,54,27,41
10/12/2016,CENTRAL,N.A.,144,99,65,56,61,33
11/12/2016,CENTRAL,N.A.,66,46,49,44,75,26
12/12/2016,CENTRAL,5,145,78,58,36,38,20
13-12-2016,CENTRAL,10,350,144,93,49,11,30
14-12-2016,CENTRAL,8,289,125,98,44,14,29
15-12-2016,CENTRAL,7,255,110,103,41,19,28
16-12-2016,CENTRAL,7,212,105,96,45,24,32
17-12-2016,CENTRAL,6,137,86,84,48,42,31
18-12-2016,CENTRAL,4,95,69,73,43,60,25
19-12-2016,CENTRAL,6,174,103,82,34,40,18
20-12-2016,CENTRAL,6,157,95,85,36,42,18
21-12-2016,CENTRAL,5,173,72,91,24,25,11
22-12-2016,CENTRAL,7,333,124,130,30,5,16
23-12-2016,CENTRAL,4,161,88,131,27,31,16
24-12-2016,CENTRAL,6,109,71,98,46,54,26
25-12-2016,CENTRAL,4,77,56,91,45,56,25
26-12-2016,CENTRAL,8,171,104,117,55,32,34
27-12-2016,CENTRAL,6,193,77,135,26,9,11
28-12-2016,CENTRAL,9,264,99,125,38,13,26
29-12-2016,CENTRAL,9,269,116,132,44,18,29
30-12-2016,CENTRAL,10,254,114,111,53,25,34
31-12-2016,CENTRAL,6,147,94,94,55,47,34
1/1/2017,CENTRAL,3,67,49,61,26,60,13
2/1/2017,CENTRAL,8,206,97,83,40,37,21
3/1/2017,CENTRAL,5,176,94,92,35,26,21
4/1/2017,CENTRAL,4,135,83,83,31,46,19
5/1/2017,CENTRAL,7,258,107,121,27,22,16
6/1/2017,CENTRAL,7,176,97,108,36,28,24
7/1/2017,CENTRAL,4,140,82,108,29,36,20
8/1/2017,CENTRAL,13,321,152,139,66,12,47
9/1/2017,CENTRAL,6,156,86,139,47,38,32
10/1/2017,CENTRAL,4,116,73,119,44,57,30
11/1/2017,CENTRAL,5,133,82,116,67,54,48
12/1/2017,CENTRAL,7,238,83,126,84,30,58
13-01-2017,CENTRAL,7,306,82,143,26,2,15
14-01-2017,CENTRAL,4,163,64,117,19,8,13
15-01-2017,CENTRAL,5,165,66,108,34,15,27
16-01-2017,CENTRAL,4,141,64,88,34,27,26
17-01-2017,CENTRAL,4,135,74,66,31,38,18
18-01-2017,CENTRAL,5,208,89,87,43,20,27
19-01-2017,CENTRAL,11,290,109,116,66,10,47
20-01-2017,CENTRAL,6,233,96,121,34,11,22
21-01-2017,CENTRAL,7,231,109,127,67,15,50
22-01-2017,CENTRAL,7,162,98,111,60,34,45
23-01-2017,CENTRAL,5,155,90,105,60,57,37
24-01-2017,CENTRAL,5,117,72,94,57,66,32
25-01-2017,CENTRAL,4,161,86,90,39,42,20
26-01-2017,CENTRAL,4,165,90,100,46,40,30
27-01-2017,CENTRAL,7,217,108,102,42,34,25
28-01-2017,CENTRAL,3,78,55,79,37,57,25
29-01-2017,CENTRAL,1,68,48,81,26,58,15
30-01-2017,CENTRAL,3,129,65,99,23,25,13
31-01-2017,CENTRAL,1,85,45,117,34,30,20
1/2/2017,CENTRAL,4,176,78,127,34,21,23
2/2/2017,CENTRAL,2,108,57,93,32,42,15
3/2/2017,CENTRAL,3,148,73,112,33,36,22
4/2/2017,CENTRAL,4,151,77,108,30,33,21
5/2/2017,CENTRAL,7,197,91,119,38,14,33
6/2/2017,CENTRAL,3,111,64,110,44,51,29
7/2/2017,CENTRAL,3,88,59,109,60,78,39
8/2/2017,CENTRAL,4,207,87,112,41,32,25
9/2/2017,CENTRAL,7,285,107,134,31,14,22
10/2/2017,CENTRAL,10,275,115,136,63,17,53
11/2/2017,CENTRAL,8,179,98,105,60,29,50
12/2/2017,CENTRAL,7,128,89,70,64,61,49
13-02-2017,CENTRAL,6,162,99,67,47,53,30
14-02-2017,CENTRAL,4,119,75,57,31,63,18
15-02-2017,CENTRAL,5,134,84,62,33,61,19
16-02-2017,CENTRAL,6,238,121,80,40,26,22
17-02-2017,CENTRAL,12,441,143,110,52,5,34
18-02-2017,CENTRAL,6,265,95,95,42,25,28
19-02-2017,CENTRAL,2,88,61,68,44,67,34
20-02-2017,CENTRAL,9,307,110,98,51,22,37
21-02-2017,CENTRAL,2,103,62,67,31,43,21
22-02-2017,CENTRAL,4,170,80,82,26,25,18
23-02-2017,CENTRAL,8,276,76,112,56,4,38
24-02-2017,CENTRAL,7,286,82,101,26,2,16
25-02-2017,CENTRAL,6,243,76,100,23,2,13
26-02-2017,CENTRAL,5,170,75,83,16,12,10
27-02-2017,CENTRAL,5,128,79,81,39,41,25
28-02-2017,CENTRAL,6,137,92,79,56,67,35
1/3/2017,CENTRAL,15,323,157,116,104,32,73
2/3/2017,CENTRAL,9,248,130,81,58,35,29
3/3/2017,CENTRAL,7,139,95,79,63,62,31
4/3/2017,CENTRAL,6,120,86,81,54,57,30
5/3/2017,CENTRAL,7,174,87,96,53,30,30
6/3/2017,CENTRAL,11,343,113,121,45,12,27
7/3/2017,CENTRAL,5,135,82,89,52,54,32
8/3/2017,CENTRAL,6,232,86,116,40,13,29
9/3/2017,CENTRAL,5,128,79,106,56,41,39
10/3/2017,CENTRAL,5,165,90,105,87,39,43
11/3/2017,CENTRAL,3,107,73,91,20,43,10
12/3/2017,CENTRAL,3,85,65,80,26,52,16
13-03-2017,CENTRAL,7,219,97,110,51,14,34
14-03-2017,CENTRAL,3,171,79,94,20,19,13
15-03-2017,CENTRAL,4,109,70,75,34,55,14
16-03-2017,CENTRAL,5,136,80,83,42,46,23
17-03-2017,CENTRAL,4,145,77,89,44,31,32
18-03-2017,CENTRAL,2,107,69,84,38,39,27
19-03-2017,CENTRAL,3,106,65,82,34,30,23
20-03-2017,CENTRAL,6,224,99,92,34,20,22
21-03-2017,CENTRAL,6,228,100,83,34,18,23
22-03-2017,CENTRAL,4,152,95,94,47,38,27
23-03-2017,CENTRAL,6,197,107,103,48,19,31
24-03-2017,CENTRAL,4,167,104,87,35,37,20
25-03-2017,CENTRAL,6,247,105,104,37,9,21
26-03-2017,CENTRAL,5,176,78,92,22,13,11
27-03-2017,CENTRAL,5,134,83,79,45,46,19
28-03-2017,CENTRAL,5,131,94,86,64,69,31
29-03-2017,CENTRAL,5,128,89,90,70,60,34
30-03-2017,CENTRAL,4,145,93,90,77,45,42
31-03-2017,CENTRAL,8,317,114,108,46,14,26
1/4/2017,CENTRAL,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
2/4/2017,CENTRAL,5,81,65,76,44,91,32
3/4/2017,CENTRAL,5,120,87,77,50,76,32
4/4/2017,CENTRAL,5,68,56,67,52,91,33
5/4/2017,CENTRAL,4,130,81,78,45,46,26
6/4/2017,CENTRAL,6,186,83,86,44,17,25
7/4/2017,CENTRAL,12,276,86,84,38,4,24
8/4/2017,CENTRAL,8,168,61,71,22,5,12
9/4/2017,CENTRAL,6,123,47,62,15,9,8
10/4/2017,CENTRAL,4,103,38,53,15,14,5
11/4/2017,CENTRAL,9,257,63,79,24,6,14
12/4/2017,CENTRAL,8,227,72,88,16,3,9
13-04-2017,CENTRAL,6,186,81,79,22,11,12
14-04-2017,CENTRAL,7,121,81,35,39,42,21
15-04-2017,CENTRAL,6,103,77,19,40,38,23
16-04-2017,CENTRAL,7,114,57,28,26,25,16
17-04-2017,CENTRAL,10,187,82,49,28,12,17
18-04-2017,CENTRAL,11,304,116,86,44,11,28
19-04-2017,CENTRAL,9,164,69,55,20,16,13
20-04-2017,CENTRAL,7,169,66,57,15,7,9
21-04-2017,CENTRAL,8,183,74,67,24,15,16
22-04-2017,CENTRAL,6,206,94,72,34,11,19
23-04-2017,CENTRAL,5,88,61,55,37,39,22
24-04-2017,CENTRAL,5,106,77,58,54,67,30
25-04-2017,CENTRAL,5,138,87,64,48,50,30
26-04-2017,CENTRAL,9,208,97,77,74,20,53
27-04-2017,CENTRAL,10,275,99,74,36,6,27
28-04-2017,CENTRAL,6,194,102,56,19,20,13
29-04-2017,CENTRAL,9,188,127,73,43,32,31
30-04-2017,CENTRAL,8,117,91,52,36,62,27
1/5/2017,CENTRAL,6,95,74,45,32,59,22
2/5/2017,CENTRAL,9,149,64,58,30,12,18
3/5/2017,CENTRAL,6,83,39,37,16,16,9
4/5/2017,CENTRAL,9,293,95,76,21,6,13
5/5/2017,CENTRAL,25,484,183,103,67,4,46
6/5/2017,CENTRAL,20,297,169,93,92,31,73
7/5/2017,CENTRAL,4,60,49,47,25,60,15
8/5/2017,CENTRAL,6,142,74,57,38,34,19
9/5/2017,CENTRAL,14,304,138,77,35,9,24
10/5/2017,CENTRAL,25,318,166,99,87,24,67
11/5/2017,CENTRAL,7,167,91,72,34,34,25
12/5/2017,CENTRAL,12,249,110,74,33,14,19
13-05-2017,CENTRAL,26,313,110,94,32,2,21
14-05-2017,CENTRAL,16,241,91,83,39,31,29
15-05-2017,CENTRAL,7,177,72,72,12,15,7
16-05-2017,CENTRAL,7,205,90,79,9,10,5
17-05-2017,CENTRAL,6,147,90,69,22,36,13
18-05-2017,CENTRAL,6,110,76,52,27,68,16
19-05-2017,CENTRAL,5,128,77,52,24,46,13
20-05-2017,CENTRAL,4,88,62,52,8,50,5
21-05-2017,CENTRAL,4,62,47,38,12,60,7
22-05-2017,CENTRAL,5,114,68,42,19,35,12
23-05-2017,CENTRAL,7,199,84,58,24,10,15
24-05-2017,CENTRAL,10,314,95,85,29,4,21
25-05-2017,CENTRAL,6,198,96,91,19,11,11
26-05-2017,CENTRAL,7,168,93,75,23,22,14
27-05-2017,CENTRAL,7,122,84,54,25,62,13
28-05-2017,CENTRAL,7,71,59,45,38,128,21
29-05-2017,CENTRAL,6,112,73,42,27,66,13
30-05-2017,CENTRAL,6,83,56,39,23,49,11
31-05-2017,CENTRAL,13,201,73,54,18,10,10
1/6/2017,CENTRAL,7,189,60,57,17,10,6
2/6/2017,CENTRAL,6,185,65,58,26,11,9
3/6/2017,CENTRAL,5,123,53,51,22,23,7
4/6/2017,CENTRAL,6,76,39,43,17,27,4
5/6/2017,CENTRAL,8,153,62,52,21,16,8
6/6/2017,CENTRAL,8,154,56,45,13,14,4
7/6/2017,CENTRAL,7,145,51,47,9,10,2
8/6/2017,CENTRAL,7,148,52,43,N.A.,11,N.A.
9/6/2017,CENTRAL,7,169,54,48,10,7,5
10/6/2017,CENTRAL,8,127,49,44,12,13,6
11/6/2017,CENTRAL,11,114,52,40,13,12,8
12/6/2017,CENTRAL,6,92,40,30,8,17,2
13-06-2017,CENTRAL,7,188,58,55,13,15,8
14-06-2017,CENTRAL,9,198,61,53,24,12,10
15-06-2017,CENTRAL,8,195,64,47,22,12,9
16-06-2017,CENTRAL,8,230,74,53,22,8,8
17-06-2017,CENTRAL,10,297,82,72,11,2,7
18-06-2017,CENTRAL,8,181,64,57,9,5,7
19-06-2017,CENTRAL,11,314,83,74,16,3,11
20-06-2017,CENTRAL,13,305,81,64,15,3,9
21-06-2017,CENTRAL,7,207,67,49,15,8,6
22-06-2017,CENTRAL,7,156,53,38,16,13,7
23-06-2017,CENTRAL,9,175,52,30,7,6,2
24-06-2017,CENTRAL,8,146,50,25,7,9,2
25-06-2017,CENTRAL,7,110,45,14,8,15,1
26-06-2017,CENTRAL,9,199,58,35,13,9,3
27-06-2017,CENTRAL,8,167,50,40,12,8,4
28-06-2017,CENTRAL,8,149,49,36,8,13,3
29-06-2017,CENTRAL,12,182,54,42,9,8,4
30-06-2017,CENTRAL,13,179,54,38,8,7,4
1/7/2017,CENTRAL,9,104,37,29,5,10,1
2/7/2017,CENTRAL,7,123,47,37,10,10,3
3/7/2017,CENTRAL,10,228,70,53,11,6,4
4/7/2017,CENTRAL,9,196,62,46,11,5,6
5/7/2017,CENTRAL,8,156,55,45,12,6,7
6/7/2017,CENTRAL,8,194,62,56,12,6,6
7/7/2017,CENTRAL,10,196,61,44,9,7,4
8/7/2017,CENTRAL,10,182,56,43,15,4,7
9/7/2017,CENTRAL,10,131,47,31,10,9,5
10/7/2017,CENTRAL,11,173,53,34,11,8,7
11/7/2017,CENTRAL,10,122,43,31,9,12,6
12/7/2017,CENTRAL,9,178,58,38,12,5,7
13-07-2017,CENTRAL,8,158,50,33,10,6,5
14-07-2017,CENTRAL,8,130,43,24,7,7,3
15-07-2017,CENTRAL,7,103,41,26,7,9,4
16-07-2017,CENTRAL,6,72,31,19,5,13,2
17-07-2017,CENTRAL,8,187,51,38,5,6,5
18-07-2017,CENTRAL,8,211,55,53,9,4,8
19-07-2017,CENTRAL,8,165,50,52,11,5,9
20-07-2017,CENTRAL,8,127,45,35,10,7,8
21-07-2017,CENTRAL,7,114,48,31,11,11,8
22-07-2017,CENTRAL,7,118,45,30,8,10,6
23-07-2017,CENTRAL,7,115,52,34,11,11,10
24-07-2017,CENTRAL,8,140,53,42,8,8,7
25-07-2017,CENTRAL,9,145,57,42,9,10,6
26-07-2017,CENTRAL,14,200,65,47,12,6,9
27-07-2017,CENTRAL,8,124,50,35,10,14,7
28-07-2017,CENTRAL,10,161,74,40,16,20,10
29-07-2017,CENTRAL,18,236,133,74,49,37,36
30-07-2017,CENTRAL,21,178,112,91,70,56,56
31-07-2017,CENTRAL,8,163,75,75,35,26,26
1/8/2017,CENTRAL,7,105,50,55,19,29,13
2/8/2017,CENTRAL,13,216,76,71,21,11,14
3/8/2017,CENTRAL,14,221,72,69,14,5,11
4/8/2017,CENTRAL,14,222,69,68,13,4,10
5/8/2017,CENTRAL,14,175,61,59,20,7,14
6/8/2017,CENTRAL,10,106,51,55,15,15,11
7/8/2017,CENTRAL,9,136,51,56,9,15,7
8/8/2017,CENTRAL,9,142,47,50,10,13,6
9/8/2017,CENTRAL,9,172,57,58,14,10,9
10/8/2017,CENTRAL,9,158,57,55,18,15,12
11/8/2017,CENTRAL,8,92,41,44,15,23,9
12/8/2017,CENTRAL,9,120,46,39,13,17,8
13-08-2017,CENTRAL,9,84,34,30,7,15,5
14-08-2017,CENTRAL,10,140,44,40,10,9,6
15-08-2017,CENTRAL,12,138,41,38,11,7,5
16-08-2017,CENTRAL,13,208,53,54,14,5,9
17-08-2017,CENTRAL,15,215,62,50,15,3,10
18-08-2017,CENTRAL,18,224,68,54,19,6,15
19-08-2017,CENTRAL,17,201,60,50,14,2,10
20-08-2017,CENTRAL,17,190,73,N.A.,18,13,12
21-08-2017,CENTRAL,17,256,127,N.A.,41,13,28
22-08-2017,CENTRAL,16,217,110,48,51,24,37
23-08-2017,CENTRAL,7,47,27,N.A.,12,35,4
24-08-2017,CENTRAL,9,154,56,N.A.,22,11,10
25-08-2017,CENTRAL,10,142,54,37,13,11,6
26-08-2017,CENTRAL,9,94,50,30,14,28,8
27-08-2017,CENTRAL,7,47,22,15,6,31,1
28-08-2017,CENTRAL,10,206,56,39,7,8,4
29-08-2017,CENTRAL,14,312,115,69,25,5,17
30-08-2017,CENTRAL,18,271,137,63,45,10,33
31-08-2017,CENTRAL,24,359,125,64,35,2,25
1/9/2017,CENTRAL,21,339,158,82,57,11,43
2/9/2017,CENTRAL,13,262,135,82,45,14,37
3/9/2017,CENTRAL,14,166,109,64,43,30,36
4/9/2017,CENTRAL,10,185,64,43,11,19,10
5/9/2017,CENTRAL,8,189,61,41,19,5,12
6/9/2017,CENTRAL,10,245,77,50,22,2,15
7/9/2017,CENTRAL,12,299,77,51,22,2,15
8/9/2017,CENTRAL,10,166,67,35,10,8,8
9/9/2017,CENTRAL,7,213,69,40,16,7,11
10/9/2017,CENTRAL,6,123,49,27,17,11,12
11/9/2017,CENTRAL,11,235,77,38,21,3,16
12/9/2017,CENTRAL,12,278,148,69,54,16,42
13-09-2017,CENTRAL,5,115,65,30,23,39,15
14-09-2017,CENTRAL,5,109,74,30,31,71,17
