DATE,STATION,SO2,NOX,NO2,CO,RSP,O3,FSP
27-01-2006,CENTRAL,19,362,104,101,85,N.A.,55
28-01-2006,CENTRAL,14,259,89,74,53,N.A.,41
29-01-2006,CENTRAL,10,166,67,60,36,N.A.,29
30-01-2006,CENTRAL,18,226,89,61,60,N.A.,44
31-01-2006,CENTRAL,56,652,137,116,108,N.A.,72
1/2/2006,CENTRAL,24,346,101,98,76,N.A.,54
2/2/2006,CENTRAL,11,213,82,100,68,N.A.,41
3/2/2006,CENTRAL,15,262,97,102,81,N.A.,58
4/2/2006,CENTRAL,15,238,68,111,78,N.A.,45
5/2/2006,CENTRAL,13,146,70,52,50,N.A.,30
6/2/2006,CENTRAL,70,642,138,143,113,N.A.,68
7/2/2006,CENTRAL,37,388,121,141,96,N.A.,60
8/2/2006,CENTRAL,19,186,87,85,85,N.A.,41
9/2/2006,CENTRAL,21,208,90,87,95,N.A.,57
10/2/2006,CENTRAL,41,514,154,150,146,N.A.,93
11/2/2006,CENTRAL,72,669,190,177,190,N.A.,123
12/2/2006,CENTRAL,36,331,120,109,99,N.A.,67
13-02-2006,CENTRAL,28,326,110,118,125,N.A.,68
14-02-2006,CENTRAL,19,301,109,107,91,N.A.,60
15-02-2006,CENTRAL,34,480,98,137,124,N.A.,75
16-02-2006,CENTRAL,57,837,107,166,121,N.A.,73
17-02-2006,CENTRAL,34,283,74,125,92,N.A.,47
18-02-2006,CENTRAL,23,396,77,120,66,N.A.,35
19-02-2006,CENTRAL,37,351,86,118,57,N.A.,36
20-02-2006,CENTRAL,75,460,101,148,90,N.A.,52
21-02-2006,CENTRAL,21,301,101,110,57,N.A.,44
22-02-2006,CENTRAL,68,753,143,148,100,N.A.,80
23-02-2006,CENTRAL,22,317,89,122,93,N.A.,52
24-02-2006,CENTRAL,16,260,90,102,100,N.A.,57
25-02-2006,CENTRAL,60,347,102,111,124,N.A.,67
26-02-2006,CENTRAL,41,301,92,121,82,N.A.,52
27-02-2006,CENTRAL,9,161,66,45,44,N.A.,28
28-02-2006,CENTRAL,14,379,76,88,39,N.A.,29
1/3/2006,CENTRAL,18,356,91,88,53,N.A.,36
2/3/2006,CENTRAL,29,420,115,105,85,N.A.,47
3/3/2006,CENTRAL,18,346,125,97,89,N.A.,50
4/3/2006,CENTRAL,18,240,98,83,85,N.A.,44
5/3/2006,CENTRAL,10,136,79,49,68,N.A.,46
6/3/2006,CENTRAL,13,350,90,117,111,N.A.,59
7/3/2006,CENTRAL,10,270,97,92,74,N.A.,41
8/3/2006,CENTRAL,18,314,100,112,90,N.A.,57
9/3/2006,CENTRAL,55,800,145,169,159,N.A.,N.A.
10/3/2006,CENTRAL,30,442,128,128,126,N.A.,90
11/3/2006,CENTRAL,12,233,103,97,113,N.A.,76
12/3/2006,CENTRAL,11,182,78,60,77,N.A.,57
13-03-2006,CENTRAL,18,380,79,90,38,N.A.,23
14-03-2006,CENTRAL,21,364,84,116,51,N.A.,28
15-03-2006,CENTRAL,18,288,100,113,86,N.A.,49
16-03-2006,CENTRAL,72,769,161,218,206,N.A.,127
17-03-2006,CENTRAL,16,276,98,97,105,N.A.,51
18-03-2006,CENTRAL,28,560,111,152,171,N.A.,82
19-03-2006,CENTRAL,32,478,93,110,125,N.A.,78
20-03-2006,CENTRAL,15,197,84,80,168,N.A.,67
21-03-2006,CENTRAL,15,291,87,111,191,N.A.,90
22-03-2006,CENTRAL,13,348,79,117,126,N.A.,72
23-03-2006,CENTRAL,14,427,73,104,82,N.A.,54
24-03-2006,CENTRAL,12,250,82,66,N.A.,N.A.,N.A.
25-03-2006,CENTRAL,14,215,78,50,55,N.A.,31
26-03-2006,CENTRAL,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
27-03-2006,CENTRAL,20,389,91,79,70,N.A.,45
28-03-2006,CENTRAL,19,363,93,99,61,N.A.,31
29-03-2006,CENTRAL,18,250,115,67,136,N.A.,66
30-03-2006,CENTRAL,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
31-03-2006,CENTRAL,8,206,102,41,138,N.A.,62
1/4/2006,CENTRAL,23,473,107,84,139,N.A.,66
2/4/2006,CENTRAL,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
3/4/2006,CENTRAL,28,493,90,86,113,N.A.,75
4/4/2006,CENTRAL,32,324,60,62,67,N.A.,43
5/4/2006,CENTRAL,29,172,46,33,42,N.A.,29
6/4/2006,CENTRAL,14,298,79,87,72,N.A.,45
7/4/2006,CENTRAL,14,316,100,111,76,N.A.,48
8/4/2006,CENTRAL,16,280,117,109,76,N.A.,42
9/4/2006,CENTRAL,10,172,76,58,85,N.A.,46
10/4/2006,CENTRAL,14,379,65,84,53,N.A.,35
11/4/2006,CENTRAL,13,287,55,67,48,N.A.,27
12/4/2006,CENTRAL,6,179,42,48,38,N.A.,22
13-04-2006,CENTRAL,32,369,82,102,70,N.A.,41
14-04-2006,CENTRAL,16,277,72,82,57,N.A.,36
15-04-2006,CENTRAL,25,384,80,107,57,N.A.,32
16-04-2006,CENTRAL,14,230,72,79,49,N.A.,29
17-04-2006,CENTRAL,11,129,80,64,96,N.A.,54
18-04-2006,CENTRAL,12,341,115,111,124,N.A.,66
19-04-2006,CENTRAL,22,681,136,148,121,N.A.,67
20-04-2006,CENTRAL,28,540,130,116,155,N.A.,87
21-04-2006,CENTRAL,9,343,117,96,181,N.A.,71
22-04-2006,CENTRAL,37,332,83,73,100,N.A.,48
23-04-2006,CENTRAL,24,223,54,35,52,N.A.,34
24-04-2006,CENTRAL,6,335,91,84,53,N.A.,37
25-04-2006,CENTRAL,7,244,103,103,166,N.A.,93
26-04-2006,CENTRAL,28,305,65,68,69,N.A.,47
27-04-2006,CENTRAL,7,204,54,43,45,N.A.,30
28-04-2006,CENTRAL,7,272,80,61,36,N.A.,22
29-04-2006,CENTRAL,16,431,101,117,57,N.A.,35
30-04-2006,CENTRAL,29,326,89,71,51,N.A.,33
1/5/2006,CENTRAL,17,330,71,41,52,N.A.,36
2/5/2006,CENTRAL,8,284,64,53,47,N.A.,29
3/5/2006,CENTRAL,8,445,102,94,50,N.A.,36
4/5/2006,CENTRAL,6,248,110,81,118,N.A.,65
5/5/2006,CENTRAL,5,275,73,57,74,N.A.,43
6/5/2006,CENTRAL,14,261,62,58,44,N.A.,27
7/5/2006,CENTRAL,29,180,52,27,37,N.A.,21
8/5/2006,CENTRAL,10,303,61,66,41,N.A.,26
9/5/2006,CENTRAL,25,286,56,48,38,N.A.,23
10/5/2006,CENTRAL,31,341,64,65,50,N.A.,33
11/5/2006,CENTRAL,25,339,87,77,79,N.A.,49
12/5/2006,CENTRAL,9,315,99,71,70,N.A.,43
13-05-2006,CENTRAL,24,462,130,104,92,N.A.,51
14-05-2006,CENTRAL,10,258,101,66,58,N.A.,32
15-05-2006,CENTRAL,17,343,127,103,98,N.A.,56
16-05-2006,CENTRAL,17,294,94,95,82,N.A.,51
17-05-2006,CENTRAL,10,287,79,68,34,N.A.,21
18-05-2006,CENTRAL,36,403,125,79,63,N.A.,36
19-05-2006,CENTRAL,23,475,144,96,62,N.A.,38
20-05-2006,CENTRAL,9,213,99,65,57,N.A.,32
21-05-2006,CENTRAL,4,148,68,39,46,N.A.,32
22-05-2006,CENTRAL,9,317,70,68,45,N.A.,31
23-05-2006,CENTRAL,36,597,121,144,95,N.A.,76
24-05-2006,CENTRAL,38,542,103,125,90,N.A.,68
25-05-2006,CENTRAL,8,296,53,59,35,N.A.,22
26-05-2006,CENTRAL,15,315,60,53,46,N.A.,30
27-05-2006,CENTRAL,16,270,52,50,41,N.A.,26
28-05-2006,CENTRAL,34,285,68,63,44,N.A.,33
29-05-2006,CENTRAL,18,326,87,99,47,N.A.,30
30-05-2006,CENTRAL,12,343,94,89,57,N.A.,37
31-05-2006,CENTRAL,16,189,55,37,36,N.A.,22
1/6/2006,CENTRAL,20,333,59,63,41,N.A.,28
2/6/2006,CENTRAL,23,335,60,72,41,N.A.,N.A.
3/6/2006,CENTRAL,15,206,48,42,36,N.A.,29
4/6/2006,CENTRAL,16,148,42,22,35,N.A.,23
5/6/2006,CENTRAL,23,321,61,64,59,N.A.,38
6/6/2006,CENTRAL,19,301,62,58,57,N.A.,34
7/6/2006,CENTRAL,20,223,50,56,57,N.A.,34
8/6/2006,CENTRAL,21,296,69,63,60,N.A.,35
9/6/2006,CENTRAL,19,445,79,90,56,N.A.,40
10/6/2006,CENTRAL,48,383,117,127,67,N.A.,53
11/6/2006,CENTRAL,11,195,94,58,41,N.A.,27
12/6/2006,CENTRAL,18,465,101,101,59,N.A.,42
13-06-2006,CENTRAL,9,301,64,78,46,N.A.,29
14-06-2006,CENTRAL,28,268,56,60,48,N.A.,N.A.
15-06-2006,CENTRAL,30,317,62,66,56,N.A.,N.A.
16-06-2006,CENTRAL,10,200,47,42,38,N.A.,25
17-06-2006,CENTRAL,18,304,63,67,47,N.A.,31
18-06-2006,CENTRAL,28,234,50,39,38,N.A.,25
19-06-2006,CENTRAL,43,482,72,101,62,N.A.,44
20-06-2006,CENTRAL,19,374,67,90,50,N.A.,32
21-06-2006,CENTRAL,12,360,62,80,45,N.A.,28
22-06-2006,CENTRAL,17,366,59,70,46,N.A.,29
23-06-2006,CENTRAL,28,365,61,58,45,N.A.,30
24-06-2006,CENTRAL,43,220,40,36,36,N.A.,22
25-06-2006,CENTRAL,22,166,37,20,30,N.A.,21
26-06-2006,CENTRAL,16,369,56,68,50,N.A.,31
27-06-2006,CENTRAL,10,284,47,60,47,N.A.,25
28-06-2006,CENTRAL,8,310,51,71,39,N.A.,24
29-06-2006,CENTRAL,8,313,51,65,46,N.A.,32
30-06-2006,CENTRAL,8,318,52,64,50,N.A.,32
1/7/2006,CENTRAL,7,168,39,24,34,N.A.,20
2/7/2006,CENTRAL,8,147,34,11,35,N.A.,22
3/7/2006,CENTRAL,8,322,55,62,49,N.A.,28
4/7/2006,CENTRAL,8,308,55,64,49,N.A.,29
5/7/2006,CENTRAL,13,248,50,50,N.A.,N.A.,28
6/7/2006,CENTRAL,35,284,56,44,49,N.A.,29
7/7/2006,CENTRAL,32,342,64,55,59,N.A.,33
8/7/2006,CENTRAL,25,322,68,51,59,N.A.,33
9/7/2006,CENTRAL,17,211,54,28,56,N.A.,31
10/7/2006,CENTRAL,20,298,60,56,66,N.A.,39
11/7/2006,CENTRAL,15,378,70,70,62,N.A.,39
12/7/2006,CENTRAL,38,478,72,88,72,N.A.,41
13-07-2006,CENTRAL,40,333,105,79,87,N.A.,57
14-07-2006,CENTRAL,25,317,89,89,87,N.A.,59
15-07-2006,CENTRAL,27,377,73,67,64,N.A.,37
16-07-2006,CENTRAL,11,293,62,46,60,N.A.,32
17-07-2006,CENTRAL,11,398,70,77,69,N.A.,38
18-07-2006,CENTRAL,13,404,70,77,61,N.A.,35
19-07-2006,CENTRAL,51,484,75,86,N.A.,N.A.,40
20-07-2006,CENTRAL,45,412,69,72,56,N.A.,37
21-07-2006,CENTRAL,38,404,72,66,52,N.A.,33
22-07-2006,CENTRAL,26,461,73,77,64,N.A.,35
23-07-2006,CENTRAL,24,312,70,43,54,N.A.,34
24-07-2006,CENTRAL,79,659,167,132,135,N.A.,96
25-07-2006,CENTRAL,65,500,160,131,155,N.A.,114
26-07-2006,CENTRAL,25,300,92,86,79,N.A.,54
27-07-2006,CENTRAL,37,377,94,91,48,N.A.,31
28-07-2006,CENTRAL,11,327,72,72,36,N.A.,22
29-07-2006,CENTRAL,11,284,64,58,36,N.A.,20
30-07-2006,CENTRAL,11,139,59,21,44,N.A.,26
31-07-2006,CENTRAL,15,295,62,57,47,N.A.,25
1/8/2006,CENTRAL,22,419,99,77,74,N.A.,47
2/8/2006,CENTRAL,8,148,45,24,34,N.A.,19
3/8/2006,CENTRAL,6,167,51,30,39,N.A.,20
4/8/2006,CENTRAL,8,351,65,79,56,N.A.,33
5/8/2006,CENTRAL,11,313,61,64,51,N.A.,29
6/8/2006,CENTRAL,11,169,51,23,38,N.A.,21
7/8/2006,CENTRAL,22,449,73,85,58,N.A.,36
8/8/2006,CENTRAL,43,518,116,94,72,N.A.,N.A.
9/8/2006,CENTRAL,85,517,186,120,120,N.A.,114
10/8/2006,CENTRAL,44,478,115,109,76,N.A.,62
11/8/2006,CENTRAL,16,292,76,72,47,N.A.,N.A.
12/8/2006,CENTRAL,11,231,60,54,46,N.A.,27
13-08-2006,CENTRAL,13,163,59,21,51,N.A.,30
14-08-2006,CENTRAL,14,311,61,47,48,N.A.,28
15-08-2006,CENTRAL,13,312,61,61,50,N.A.,27
16-08-2006,CENTRAL,14,326,62,64,60,N.A.,31
17-08-2006,CENTRAL,38,393,70,61,59,N.A.,34
18-08-2006,CENTRAL,35,398,100,76,71,N.A.,49
19-08-2006,CENTRAL,41,378,128,77,79,N.A.,51
20-08-2006,CENTRAL,69,425,136,123,120,N.A.,87
21-08-2006,CENTRAL,34,472,150,117,108,N.A.,80
22-08-2006,CENTRAL,13,357,127,80,79,N.A.,55
23-08-2006,CENTRAL,15,380,110,75,75,N.A.,51
24-08-2006,CENTRAL,11,320,72,61,42,N.A.,28
25-08-2006,CENTRAL,15,450,91,87,63,N.A.,46
26-08-2006,CENTRAL,12,365,80,68,55,N.A.,38
27-08-2006,CENTRAL,13,219,64,30,46,N.A.,29
28-08-2006,CENTRAL,13,273,55,44,44,N.A.,26
29-08-2006,CENTRAL,10,331,58,58,41,N.A.,21
30-08-2006,CENTRAL,45,356,63,55,41,N.A.,26
31-08-2006,CENTRAL,16,306,73,45,40,N.A.,25
1/9/2006,CENTRAL,24,345,102,61,68,N.A.,43
2/9/2006,CENTRAL,32,351,94,65,64,N.A.,40
3/9/2006,CENTRAL,53,328,110,49,65,N.A.,44
4/9/2006,CENTRAL,27,326,71,51,44,N.A.,29
5/9/2006,CENTRAL,31,318,60,44,40,N.A.,24
6/9/2006,CENTRAL,24,368,87,66,49,N.A.,33
7/9/2006,CENTRAL,53,706,116,133,77,N.A.,56
8/9/2006,CENTRAL,58,731,96,106,78,N.A.,53
9/9/2006,CENTRAL,50,630,107,104,67,N.A.,47
10/9/2006,CENTRAL,15,384,106,71,48,N.A.,31
11/9/2006,CENTRAL,19,447,110,71,59,N.A.,40
12/9/2006,CENTRAL,14,410,85,64,42,N.A.,27
13-09-2006,CENTRAL,11,320,79,74,37,N.A.,25
14-09-2006,CENTRAL,17,415,101,88,52,N.A.,37
15-09-2006,CENTRAL,34,562,141,101,79,N.A.,59
16-09-2006,CENTRAL,33,546,127,104,81,N.A.,56
17-09-2006,CENTRAL,19,404,136,56,69,N.A.,43
18-09-2006,CENTRAL,18,325,121,62,67,N.A.,45
19-09-2006,CENTRAL,20,290,137,66,105,N.A.,74
20-09-2006,CENTRAL,20,321,147,66,101,N.A.,69
21-09-2006,CENTRAL,21,329,151,64,100,N.A.,64
22-09-2006,CENTRAL,21,270,130,50,98,N.A.,66
23-09-2006,CENTRAL,14,186,86,18,60,N.A.,33
24-09-2006,CENTRAL,11,134,67,5,56,N.A.,31
25-09-2006,CENTRAL,11,196,80,21,61,N.A.,32
26-09-2006,CENTRAL,14,242,106,33,66,N.A.,37
27-09-2006,CENTRAL,14,254,112,30,64,N.A.,37
28-09-2006,CENTRAL,12,238,93,45,61,N.A.,37
29-09-2006,CENTRAL,14,243,95,63,64,N.A.,38
30-09-2006,CENTRAL,13,197,81,53,60,N.A.,35
1/10/2006,CENTRAL,14,150,77,46,67,N.A.,44
2/10/2006,CENTRAL,18,181,95,66,87,N.A.,63
3/10/2006,CENTRAL,31,462,147,118,107,N.A.,77
4/10/2006,CENTRAL,39,444,154,128,100,N.A.,73
5/10/2006,CENTRAL,27,384,133,119,100,N.A.,74
6/10/2006,CENTRAL,19,334,136,102,95,N.A.,69
7/10/2006,CENTRAL,26,248,132,83,106,N.A.,81
8/10/2006,CENTRAL,18,172,111,72,115,N.A.,85
9/10/2006,CENTRAL,18,320,114,96,83,N.A.,56
10/10/2006,CENTRAL,17,340,118,105,84,N.A.,52
11/10/2006,CENTRAL,13,388,128,102,81,N.A.,51
12/10/2006,CENTRAL,10,282,107,72,69,N.A.,45
13-10-2006,CENTRAL,10,345,108,97,66,N.A.,41
14-10-2006,CENTRAL,15,356,120,89,N.A.,N.A.,62
15-10-2006,CENTRAL,8,195,98,64,114,N.A.,82
16-10-2006,CENTRAL,7,276,104,85,97,N.A.,70
17-10-2006,CENTRAL,7,313,99,93,90,N.A.,63
18-10-2006,CENTRAL,7,294,101,81,81,N.A.,56
19-10-2006,CENTRAL,8,293,100,79,75,N.A.,45
20-10-2006,CENTRAL,10,351,117,88,78,N.A.,48
21-10-2006,CENTRAL,9,265,102,71,63,N.A.,37
22-10-2006,CENTRAL,9,190,90,51,64,N.A.,41
23-10-2006,CENTRAL,37,426,137,113,109,N.A.,79
24-10-2006,CENTRAL,7,219,97,95,83,N.A.,60
25-10-2006,CENTRAL,12,247,111,107,103,N.A.,73
26-10-2006,CENTRAL,10,289,114,91,79,N.A.,49
27-10-2006,CENTRAL,13,332,123,92,90,N.A.,58
28-10-2006,CENTRAL,13,372,131,100,97,N.A.,63
29-10-2006,CENTRAL,9,199,101,79,81,N.A.,57
30-10-2006,CENTRAL,16,269,121,89,104,N.A.,76
31-10-2006,CENTRAL,20,416,140,113,123,N.A.,87
1/11/2006,CENTRAL,29,401,151,118,151,N.A.,100
2/11/2006,CENTRAL,33,425,153,113,136,N.A.,97
3/11/2006,CENTRAL,19,320,128,106,106,N.A.,73
4/11/2006,CENTRAL,17,312,131,91,96,N.A.,61
5/11/2006,CENTRAL,8,182,95,55,72,N.A.,45
6/11/2006,CENTRAL,18,473,155,126,95,N.A.,61
7/11/2006,CENTRAL,24,287,133,98,130,N.A.,76
8/11/2006,CENTRAL,16,274,119,97,111,N.A.,57
9/11/2006,CENTRAL,14,346,127,113,109,N.A.,66
10/11/2006,CENTRAL,37,643,192,138,129,N.A.,82
11/11/2006,CENTRAL,38,556,184,127,139,N.A.,92
12/11/2006,CENTRAL,22,205,115,79,123,N.A.,79
13-11-2006,CENTRAL,11,317,119,92,87,N.A.,55
14-11-2006,CENTRAL,10,317,111,91,67,N.A.,43
15-11-2006,CENTRAL,9,211,102,89,81,N.A.,62
16-11-2006,CENTRAL,6,266,97,83,59,N.A.,45
17-11-2006,CENTRAL,7,279,102,81,63,N.A.,44
18-11-2006,CENTRAL,7,324,111,94,85,N.A.,61
19-11-2006,CENTRAL,55,377,119,131,101,N.A.,70
20-11-2006,CENTRAL,13,337,111,121,66,N.A.,46
21-11-2006,CENTRAL,9,338,88,116,49,N.A.,34
22-11-2006,CENTRAL,32,548,118,145,73,N.A.,47
23-11-2006,CENTRAL,38,578,133,154,81,N.A.,52
24-11-2006,CENTRAL,11,287,108,110,55,N.A.,37
25-11-2006,CENTRAL,6,241,103,91,61,N.A.,39
26-11-2006,CENTRAL,17,225,80,62,N.A.,N.A.,34
27-11-2006,CENTRAL,23,497,101,115,73,N.A.,47
28-11-2006,CENTRAL,22,413,103,147,49,N.A.,31
29-11-2006,CENTRAL,11,307,88,123,N.A.,N.A.,N.A.
30-11-2006,CENTRAL,15,411,106,148,55,N.A.,32
1/12/2006,CENTRAL,18,463,128,138,69,N.A.,43
2/12/2006,CENTRAL,19,415,116,135,75,N.A.,48
3/12/2006,CENTRAL,13,248,88,110,78,N.A.,52
4/12/2006,CENTRAL,12,273,102,94,78,N.A.,52
5/12/2006,CENTRAL,15,334,123,95,84,N.A.,59
6/12/2006,CENTRAL,10,247,100,70,60,N.A.,36
7/12/2006,CENTRAL,15,463,111,102,48,N.A.,30
8/12/2006,CENTRAL,22,426,134,103,73,N.A.,48
9/12/2006,CENTRAL,19,425,125,147,99,N.A.,66
10/12/2006,CENTRAL,16,309,98,142,61,N.A.,36
11/12/2006,CENTRAL,39,479,147,155,101,N.A.,64
12/12/2006,CENTRAL,23,431,130,139,81,N.A.,52
13-12-2006,CENTRAL,13,405,100,127,53,N.A.,37
14-12-2006,CENTRAL,12,457,97,120,30,N.A.,21
15-12-2006,CENTRAL,13,440,95,116,50,N.A.,37
16-12-2006,CENTRAL,18,436,120,86,58,N.A.,39
17-12-2006,CENTRAL,22,353,114,54,84,N.A.,35
18-12-2006,CENTRAL,23,437,131,79,83,N.A.,40
19-12-2006,CENTRAL,19,417,128,84,65,N.A.,37
20-12-2006,CENTRAL,24,549,151,90,78,N.A.,44
21-12-2006,CENTRAL,22,480,142,84,82,N.A.,45
22-12-2006,CENTRAL,23,463,148,93,80,N.A.,49
23-12-2006,CENTRAL,16,279,119,61,80,N.A.,45
24-12-2006,CENTRAL,25,388,140,77,99,N.A.,56
25-12-2006,CENTRAL,20,460,150,87,77,N.A.,49
26-12-2006,CENTRAL,27,370,139,86,98,N.A.,65
27-12-2006,CENTRAL,29,441,156,131,100,N.A.,67
28-12-2006,CENTRAL,23,429,151,104,96,N.A.,64
29-12-2006,CENTRAL,29,308,119,128,142,N.A.,104
30-12-2006,CENTRAL,20,307,117,82,81,N.A.,51
31-12-2006,CENTRAL,10,182,81,35,54,N.A.,29
1/1/2007,CENTRAL,14,204,90,34,45,N.A.,27
2/1/2007,CENTRAL,15,287,101,71,55,N.A.,33
3/1/2007,CENTRAL,18,370,103,110,64,N.A.,50
4/1/2007,CENTRAL,31,467,123,186,84,N.A.,58
5/1/2007,CENTRAL,32,499,146,168,90,N.A.,54
6/1/2007,CENTRAL,28,436,119,129,87,N.A.,52
7/1/2007,CENTRAL,37,381,127,112,115,N.A.,71
8/1/2007,CENTRAL,31,483,146,99,100,N.A.,53
9/1/2007,CENTRAL,57,522,169,118,120,N.A.,65
10/1/2007,CENTRAL,33,361,137,113,110,N.A.,67
11/1/2007,CENTRAL,16,290,102,84,76,N.A.,45
12/1/2007,CENTRAL,38,495,141,144,126,N.A.,78
13-01-2007,CENTRAL,21,395,121,139,113,N.A.,81
14-01-2007,CENTRAL,15,216,92,105,89,N.A.,63
15-01-2007,CENTRAL,16,317,106,93,69,N.A.,44
16-01-2007,CENTRAL,13,342,114,95,54,N.A.,36
17-01-2007,CENTRAL,20,523,118,162,65,N.A.,51
18-01-2007,CENTRAL,22,465,111,149,63,N.A.,44
19-01-2007,CENTRAL,29,475,133,151,90,N.A.,62
20-01-2007,CENTRAL,16,288,99,123,87,N.A.,63
21-01-2007,CENTRAL,17,294,75,132,70,N.A.,50
22-01-2007,CENTRAL,11,286,89,101,44,N.A.,N.A.
23-01-2007,CENTRAL,29,469,115,149,69,N.A.,57
24-01-2007,CENTRAL,26,414,118,151,66,N.A.,44
25-01-2007,CENTRAL,48,437,145,147,108,N.A.,74
26-01-2007,CENTRAL,40,483,149,152,113,N.A.,80
27-01-2007,CENTRAL,27,463,142,127,100,N.A.,67
28-01-2007,CENTRAL,29,388,137,87,119,N.A.,60
29-01-2007,CENTRAL,24,485,152,106,118,N.A.,50
30-01-2007,CENTRAL,43,665,193,142,140,N.A.,76
31-01-2007,CENTRAL,22,546,164,138,94,N.A.,53
1/2/2007,CENTRAL,44,537,175,132,132,N.A.,78
2/2/2007,CENTRAL,31,475,162,128,104,N.A.,67
3/2/2007,CENTRAL,22,368,142,120,98,N.A.,59
4/2/2007,CENTRAL,18,298,131,98,82,N.A.,52
5/2/2007,CENTRAL,17,445,147,116,81,N.A.,51
6/2/2007,CENTRAL,13,436,136,108,59,N.A.,38
7/2/2007,CENTRAL,13,371,121,91,47,N.A.,29
8/2/2007,CENTRAL,16,426,131,103,59,N.A.,42
9/2/2007,CENTRAL,36,740,147,141,84,N.A.,56
10/2/2007,CENTRAL,42,595,125,117,84,N.A.,59
11/2/2007,CENTRAL,12,182,85,100,78,N.A.,54
12/2/2007,CENTRAL,17,300,130,126,115,N.A.,82
13-02-2007,CENTRAL,13,398,130,127,112,N.A.,78
14-02-2007,CENTRAL,28,622,139,138,110,N.A.,79
15-02-2007,CENTRAL,19,287,94,113,105,N.A.,64
16-02-2007,CENTRAL,10,319,96,104,119,N.A.,53
17-02-2007,CENTRAL,10,272,74,75,61,N.A.,40
18-02-2007,CENTRAL,42,379,75,70,51,N.A.,33
19-02-2007,CENTRAL,24,280,67,102,69,N.A.,46
20-02-2007,CENTRAL,4,143,60,69,49,N.A.,35
21-02-2007,CENTRAL,5,219,79,99,61,N.A.,44
22-02-2007,CENTRAL,9,349,88,122,38,N.A.,28
23-02-2007,CENTRAL,9,315,95,115,47,N.A.,31
24-02-2007,CENTRAL,10,215,92,99,94,N.A.,59
25-02-2007,CENTRAL,14,273,97,97,58,N.A.,40
26-02-2007,CENTRAL,7,221,90,92,62,N.A.,40
27-02-2007,CENTRAL,9,226,96,80,57,N.A.,35
28-02-2007,CENTRAL,6,189,82,68,52,N.A.,30
1/3/2007,CENTRAL,8,238,88,78,62,N.A.,39
2/3/2007,CENTRAL,15,307,111,104,78,N.A.,56
3/3/2007,CENTRAL,14,346,107,98,61,N.A.,42
4/3/2007,CENTRAL,19,398,99,88,65,N.A.,44
5/3/2007,CENTRAL,22,432,109,135,61,N.A.,43
6/3/2007,CENTRAL,20,365,96,140,69,N.A.,55
7/3/2007,CENTRAL,13,403,86,123,36,N.A.,26
8/3/2007,CENTRAL,11,337,77,108,43,N.A.,30
9/3/2007,CENTRAL,8,286,80,98,48,N.A.,33
10/3/2007,CENTRAL,12,351,100,103,75,N.A.,57
11/3/2007,CENTRAL,57,373,99,152,128,N.A.,87
12/3/2007,CENTRAL,10,248,88,79,86,N.A.,55
13-03-2007,CENTRAL,12,313,100,106,96,N.A.,67
14-03-2007,CENTRAL,9,292,97,97,70,N.A.,46
15-03-2007,CENTRAL,10,407,97,104,69,N.A.,50
16-03-2007,CENTRAL,10,394,85,103,52,N.A.,37
17-03-2007,CENTRAL,6,199,81,67,47,N.A.,28
18-03-2007,CENTRAL,8,167,78,58,64,N.A.,37
19-03-2007,CENTRAL,18,476,118,124,58,N.A.,37
20-03-2007,CENTRAL,18,417,121,125,68,N.A.,41
21-03-2007,CENTRAL,12,259,97,102,63,N.A.,46
22-03-2007,CENTRAL,12,301,107,131,72,N.A.,55
23-03-2007,CENTRAL,8,222,94,107,60,N.A.,36
24-03-2007,CENTRAL,18,470,111,149,79,N.A.,52
25-03-2007,CENTRAL,17,374,73,120,47,N.A.,32
26-03-2007,CENTRAL,9,384,94,161,73,N.A.,58
27-03-2007,CENTRAL,23,440,78,159,47,N.A.,35
28-03-2007,CENTRAL,13,282,106,163,60,N.A.,35
29-03-2007,CENTRAL,23,472,108,174,74,N.A.,46
30-03-2007,CENTRAL,40,470,77,167,55,N.A.,39
31-03-2007,CENTRAL,6,242,58,146,35,N.A.,24
1/4/2007,CENTRAL,6,200,57,141,37,N.A.,23
2/4/2007,CENTRAL,18,461,104,197,54,N.A.,39
3/4/2007,CENTRAL,11,370,87,145,42,N.A.,26
4/4/2007,CENTRAL,12,325,81,126,45,N.A.,32
5/4/2007,CENTRAL,11,247,80,104,74,N.A.,50
6/4/2007,CENTRAL,22,352,102,130,55,N.A.,38
7/4/2007,CENTRAL,9,198,68,129,36,N.A.,27
8/4/2007,CENTRAL,20,300,86,144,68,N.A.,52
9/4/2007,CENTRAL,12,149,86,100,75,N.A.,49
10/4/2007,CENTRAL,17,388,125,156,81,N.A.,64
11/4/2007,CENTRAL,14,300,118,152,68,N.A.,56
12/4/2007,CENTRAL,16,271,139,129,95,N.A.,63
13-04-2007,CENTRAL,44,628,193,157,130,N.A.,86
14-04-2007,CENTRAL,94,524,163,133,99,N.A.,72
15-04-2007,CENTRAL,31,385,116,69,78,N.A.,55
16-04-2007,CENTRAL,106,543,99,68,74,N.A.,51
17-04-2007,CENTRAL,15,358,79,N.A.,44,N.A.,32
18-04-2007,CENTRAL,23,472,154,80,56,N.A.,33
